obj,time
E,0
A,4.38867420626522
B,4.66441392852575
E,5.72970592532228
E,5.8312179216274
B,7.31934294370836
E,9.063623120727
E,10.4950746302783
B,12.2090141296009
E,13.2927667226652
A,14.5848755256434
E,15.0736362014226
A,17.0321210597467
