obj,time
E,0
A,4.38867420626522
B,4.66441392852575
B,7.31934294370836
E,10.4950746302783
B,12.2090141296009
A,14.5848755256434
E,15.0736362014226
E,15.4722858514479
A,17.0321210597467
E,18.2950029868335
