obj,time
E,0
B,1.36785509930828
B,5.161691881434
A,6.84758989650207
E,8.60128061071807
E,8.91894823235272
A,8.97499219903206
E,11.0468676691311
B,11.7752680349111
A,16.6495164492363
E,17.7412258720756
E,19.6813905910744
