obj,time,org
E,0,E
B,1.54967918992043,N
A,2.11015309207141,N
B,8.12868312001228,N
A,11.7005663225427,N
A,12.2422136599198,N
E,12.9694526136762,A
E,13.4743780167787,A
E,14.6916904050727,E
B,16.903050863184,N
