obj,time,org
E,0,E
A,0.672674207715318,N
E,2.05166166046436,A
A,3.66951310145669,N
E,5.36719113443504,A
E,6.70681856157706,E
A,7.7622272237204,N
E,9.42544365634161,A
B,11.222501079319,N
E,15.0156650938758,E
B,16.1624864898622,N
B,17.2567931690719,N
