obj,time,org
E,0,E
A,1.30673356819898,N
A,3.34111726377159,N
E,5.14352774962146,E
B,7.82647431828082,N
E,8.91540956771682,B
E,9.87868729575395,E
B,12.8734789928421,N
E,14.2113299251585,B
A,16.2597373267636,N
B,19.1451217932627,N
