obj,time,org
E,0,E
B,1.42393059842288,N
E,2.75485742998168,B
E,4.02846978703255,E
A,5.94043400278315,N
E,7.45768201769389,E
B,8.90090652229264,N
E,10.2504511868943,B
A,12.2435395997018,N
B,13.9292398937978,N
E,16.3290866544511,B
A,16.9396871777717,N
