obj,time,org
E,0,E
A,1.86100334394723,N
B,5.09869465604424,N
E,6.57000759930433,B
E,7.06019040917197,E
A,8.70181615464389,N
B,11.2277400912717,N
E,12.8104179927786,B
B,13.962924554944,N
E,14.9932915997925,B
E,17.4455534676085,E
A,19.3292437307537,N
