obj,time
E,0
B,1.53341425169879
E,2.65416860399477
A,4.14564610569114
E,5.08772275710415
E,6.39775329790463
A,9.0992873371432
E,10.1675903470869
E,10.6378793586716
B,10.7575994494092
E,11.7757673635899
B,12.3488337465856
E,14.0853057537117
E,15.0341567569385
A,17.2658604154114
E,18.6552228820477
E,19.9357947360489
