obj,time,org
E,0,E
E,0.81364355654827,E
A,1.86838419176638,N
E,4.56737054487939,E
B,5.75187142938375,N
B,8.91390503849834,N
A,11.9396516028792,N
A,13.4977298369631,N
B,19.1274212906137,N
