obj,time,org
E,0,E
A,1.86838419176638,N
E,5.0783421485087,E
B,5.75187142938375,N
B,8.91390503849834,N
E,10.4473368586082,E
A,11.9396516028792,N
A,13.4977298369631,N
E,15.3792400728457,E
B,19.1274212906137,N
