obj,time,org
E,0,E
E,0.81364355654827,E
A,1.86838419176638,N
E,2.82711188728903,A
E,4.56737054487939,E
B,5.75187142938375,N
B,8.91390503849834,N
A,11.9396516028792,N
E,12.8467699774688,A
A,13.4977298369631,N
E,14.5684351248567,A
B,19.1274212906137,N
