obj,time
E,0
B,1.38293008779104
E,5.02815301842368
B,6.72681365884438
A,7.15574378416216
B,8.05262191122726
E,9.41187340139735
E,11.0457649835863
A,14.3843803806452
E,16.2410518756642
A,16.8021073594588
E,17.3943183918491
E,19.1125680086463
