obj,time
E,0
A,4.96078224782832
B,5.62283021654002
E,6.90369584807195
E,7.50805279938504
E,10.686263468815
B,11.4347903239541
A,12.2420927486382
B,14.4036745105404
E,15.7885199179873
A,16.7281155812088
E,17.9819634759333
