obj,time,org
E,0,E
A,0.872863568365574,N
E,2.55305312150712,A
B,4.25283724907786,N
A,6.09407755080611,N
E,7.90062416569776,A
A,10.1374570466578,N
E,11.12571307692,E
E,12.3291647095228,A
E,15.2767592958395,E
B,15.827973941341,N
B,19.3918463820592,N
