obj,time,org
E,0,E
A,0.872863568365574,N
B,4.25283724907786,N
E,5.32299002556351,E
A,6.09407755080611,N
A,10.1374570466578,N
B,15.827973941341,N
E,17.0490265743863,B
B,19.3918463820592,N
