obj,time,org
E,0,E
A,2.87127059604973,N
A,7.27890534792095,N
B,9.59505273820832,N
E,13.8240384686039,E
B,14.5510356556624,N
E,16.936129622544,E
A,17.4507687117439,N
B,18.3642153937835,N
