obj,time
E,0
A,4.64807480908995
B,7.38460878897263
E,8.64971233918622
B,8.82179087002161
E,9.72776798967346
A,9.97810816773867
B,13.6135063097669
E,15.1283073935132
E,15.1856379457629
A,15.4476402493929
