obj,time
E,0
B,1.03376024751924
B,2.29448431008495
E,3.03340390464291
A,3.48952777893282
E,4.2666847598739
A,13.4638625553343
A,13.9405912216753
E,15.3207782979589
E,16.5570078915916
B,17.3224011464044
E,18.6349367499352
