date,subject,position,gender,age,engaging,difficult,feedback,trial_order,trial_type,trial_id,A_pro,B_pro,begintime,unixtime,A_state,B_state,data_type,clickpattern,exp_id
2019/12/7,nx6pfqkms,1,female,28,8,7,,"0,0,0,0,0,0,1,1,1,1,2,2,2,2,3,3,3,3,3,4,4,4,5,5,5,5,5,5,5,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8,9,9,9,9,10,10,10,10,10,10,11,11,11,11,11,12,12,12,12,13,13,13,13,13,13,14,14,14,14,14,14,14,15,15,15,15,16,16,16,16,16,16,17,17,17,17,17,17,18,18,18,18,18","practice,practice,practice,practice,practice,practice,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal","0,0,0,0,0,0,8,8,8,8,13,13,13,13,16,16,16,16,16,10,10,10,17,17,17,17,17,17,17,4,4,4,4,6,6,6,6,6,6,6,9,9,9,9,9,9,18,18,18,18,5,5,5,5,5,5,15,15,15,15,15,7,7,7,7,14,14,14,14,14,14,12,12,12,12,12,12,12,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,11,11,11,11,11","N,N,N,N,N,N,G,G,G,G,G,G,G,G,P,P,P,P,P,P,P,P,N,N,N,N,N,N,N,P,P,P,P,N,N,N,N,N,N,N,P,P,P,P,P,P,N,N,N,N,N,N,N,N,N,N,P,P,P,P,P,G,G,G,G,G,G,G,G,G,G,N,N,N,N,N,N,N,P,P,P,P,G,G,G,G,G,G,G,G,G,G,G,G,N,N,N,N,N","G,G,G,G,G,G,P,P,P,P,N,N,N,N,N,N,N,N,N,P,P,P,N,N,N,N,N,N,N,G,G,G,G,G,G,G,G,G,G,G,P,P,P,P,P,P,N,N,N,N,G,G,G,G,G,G,N,N,N,N,N,P,P,P,P,N,N,N,N,N,N,P,P,P,P,P,P,P,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,P,P,P,P,P","1575762435464,1575762435464,1575762435464,1575762435464,1575762435464,1575762435464,1575762466300,1575762466300,1575762466300,1575762466300,1575762492330,1575762492330,1575762492330,1575762492330,1575762517199,1575762517199,1575762517199,1575762517199,1575762517199,1575762548100,1575762548100,1575762548100,1575762571148,1575762571148,1575762571148,1575762571148,1575762571148,1575762571148,1575762571148,1575762598843,1575762598843,1575762598843,1575762598843,1575762622915,1575762622915,1575762622915,1575762622915,1575762622915,1575762622915,1575762622915,1575762647764,1575762647764,1575762647764,1575762647764,1575762647764,1575762647764,1575762672491,1575762672491,1575762672491,1575762672491,1575762696621,1575762696621,1575762696621,1575762696621,1575762696621,1575762696621,1575762721649,1575762721649,1575762721649,1575762721649,1575762721649,1575762745594,1575762745594,1575762745594,1575762745594,1575762769623,1575762769623,1575762769623,1575762769623,1575762769623,1575762769623,1575762795698,1575762795698,1575762795698,1575762795698,1575762795698,1575762795698,1575762795698,1575762820057,1575762820057,1575762820057,1575762820057,1575762843459,1575762843459,1575762843459,1575762843459,1575762843459,1575762843459,1575762871972,1575762871972,1575762871972,1575762871972,1575762871972,1575762871972,1575762896416,1575762896416,1575762896416,1575762896416,1575762896416","1575762457031,1575762457693,1575762458192,1575762458940,1575762460007,1575762463310,1575762487311,1575762487882,1575762488345,1575762489547,1575762513589,1575762514366,1575762514918,1575762516104,1575762538720,1575762539932,1575762544605,1575762545025,1575762545991,1575762569093,1575762569540,1575762570210,1575762594986,1575762595425,1575762595790,1575762596349,1575762596554,1575762597000,1575762597673,1575762620054,1575762620341,1575762620803,1575762621793,1575762643937,1575762644344,1575762644889,1575762645447,1575762645675,1575762645871,1575762646750,1575762668678,1575762669128,1575762669562,1575762669814,1575762670649,1575762671496,1575762693648,1575762694387,1575762694732,1575762695407,1575762717718,1575762718256,1575762718626,1575762719153,1575762719445,1575762720156,1575762742241,1575762742880,1575762743101,1575762743671,1575762744420,1575762766696,1575762767363,1575762767597,1575762768825,1575762792123,1575762792438,1575762792819,1575762793363,1575762793958,1575762794707,1575762816843,1575762817133,1575762817500,1575762817968,1575762818268,1575762818643,1575762819268,1575762840972,1575762841640,1575762841893,1575762842654,1575762864191,1575762864693,1575762865154,1575762865409,1575762865633,1575762866273,1575762892982,1575762893506,1575762894303,1575762894603,1575762895055,1575762895712,1575762917374,1575762918247,1575762918562,1575762919077,1575762919864","P,G,N,N,N,N,T,P,G,G,P,G,G,G,P,P,P,P,P,P,P,P,T,T,T,P,G,N,N,T,T,P,P,P,G,N,N,N,N,N,T,T,T,T,P,P,T,P,G,G,P,G,N,N,N,N,P,P,P,P,P,T,P,G,G,T,T,T,P,G,G,T,T,T,P,G,N,N,P,P,P,P,T,T,P,G,N,N,T,T,P,G,N,N,T,P,G,N,N","T,T,T,P,G,G,P,P,P,P,T,T,P,P,T,P,G,N,N,T,P,P,P,G,N,N,N,N,N,P,G,G,G,T,T,T,P,G,N,N,P,G,N,P,P,P,P,P,P,P,T,T,T,P,G,G,T,P,G,N,N,P,P,P,P,P,G,N,N,N,N,P,G,N,N,N,N,N,T,P,G,G,P,G,G,G,G,G,P,G,G,G,G,G,P,P,P,P,P","online,online,online,online,online,final,online,online,online,final,online,online,online,final,online,online,online,online,final,online,online,final,online,online,online,online,online,online,final,online,online,online,final,online,online,online,online,online,online,final,online,online,online,online,online,final,online,online,online,final,online,online,online,online,online,final,online,online,online,online,final,online,online,online,final,online,online,online,online,online,final,online,online,online,online,online,online,final,online,online,online,final,online,online,online,online,online,final,online,online,online,online,online,final,online,online,online,online,final",PGN,ari
2019/12/8,pq6yqe9mk,0,male,30,7,6,,"0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,5,5,5,5,5,6,6,6,6,6,7,7,7,7,7,7,7,7,7,7,8,8,8,8,8,8,9,9,9,9,9,9,9,10,10,10,10,10,10,10,11,11,11,11,12,12,12,12,13,13,13,14,14,14,14,14,15,15,15,15,16,16,16,16,16,17,17,17,17,17,18,18,18,18","practice,practice,practice,practice,practice,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal","0,0,0,0,0,6,6,6,6,6,6,6,18,18,18,18,18,9,9,9,9,9,9,9,9,9,9,9,9,9,9,9,13,13,13,13,13,13,13,4,4,4,4,4,12,12,12,12,12,2,2,2,2,2,2,2,2,2,2,11,11,11,11,11,11,10,10,10,10,10,10,10,16,16,16,16,16,16,16,1,1,1,1,8,8,8,8,14,14,14,17,17,17,17,17,15,15,15,15,7,7,7,7,7,3,3,3,3,3,5,5,5,5","N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,G,G,G,G,G,G,G,P,P,P,P,P,N,N,N,N,N,G,G,G,G,G,G,G,G,G,G,N,N,N,N,N,N,P,P,P,P,P,P,P,P,P,P,P,P,P,P,G,G,G,G,G,G,G,G,G,G,G,N,N,N,N,N,P,P,P,P,G,G,G,G,G,P,P,P,P,P,N,N,N,N","G,G,G,G,G,G,G,G,G,G,G,G,N,N,N,N,N,P,P,P,P,P,P,P,P,P,P,P,P,P,P,P,N,N,N,N,N,N,N,G,G,G,G,G,P,P,P,P,P,G,G,G,G,G,G,G,G,G,G,P,P,P,P,P,P,P,P,P,P,P,P,P,N,N,N,N,N,N,N,G,G,G,G,P,P,P,P,N,N,N,N,N,N,N,N,N,N,N,N,P,P,P,P,P,G,G,G,G,G,G,G,G,G","1575762309714,1575762309714,1575762309714,1575762309714,1575762309714,1575762353541,1575762353541,1575762353541,1575762353541,1575762353541,1575762353541,1575762353541,1575762382983,1575762382983,1575762382983,1575762382983,1575762382983,1575762411998,1575762411998,1575762411998,1575762411998,1575762411998,1575762411998,1575762411998,1575762411998,1575762411998,1575762411998,1575762411998,1575762411998,1575762411998,1575762411998,1575762411998,1575762445168,1575762445168,1575762445168,1575762445168,1575762445168,1575762445168,1575762445168,1575762472763,1575762472763,1575762472763,1575762472763,1575762472763,1575762501487,1575762501487,1575762501487,1575762501487,1575762501487,1575762531327,1575762531327,1575762531327,1575762531327,1575762531327,1575762531327,1575762531327,1575762531327,1575762531327,1575762531327,1575762567437,1575762567437,1575762567437,1575762567437,1575762567437,1575762567437,1575763921841,1575763921841,1575763921841,1575763921841,1575763921841,1575763921841,1575763921841,1575763948026,1575763948026,1575763948026,1575763948026,1575763948026,1575763948026,1575763948026,1575763973173,1575763973173,1575763973173,1575763973173,1575763997948,1575763997948,1575763997948,1575763997948,1575764028268,1575764028268,1575764028268,1575764060179,1575764060179,1575764060179,1575764060179,1575764060179,1575764084690,1575764084690,1575764084690,1575764084690,1575764114463,1575764114463,1575764114463,1575764114463,1575764114463,1575764140934,1575764140934,1575764140934,1575764140934,1575764140934,1575764166087,1575764166087,1575764166087,1575764166087","1575762333032,1575762333769,1575762334444,1575762334966,1575762350519,1575762376654,1575762377132,1575762377941,1575762378516,1575762378681,1575762379891,1575762380832,1575762405796,1575762406279,1575762407327,1575762407546,1575762410553,1575762434633,1575762434999,1575762435612,1575762438493,1575762439220,1575762439543,1575762439695,1575762439845,1575762440001,1575762440127,1575762440269,1575762440411,1575762440545,1575762440687,1575762442054,1575762467103,1575762467798,1575762468276,1575762468754,1575762469042,1575762469490,1575762470145,1575762494125,1575762494580,1575762495252,1575762495705,1575762497820,1575762524529,1575762524917,1575762525340,1575762526168,1575762527259,1575762559070,1575762560341,1575762561011,1575762561382,1575762562089,1575762562683,1575762562974,1575762563429,1575762564532,1575762565578,1575762590200,1575762590632,1575762591272,1575762591712,1575762592662,1575762597047,1575763944060,1575763944502,1575763945222,1575763945670,1575763946005,1575763946382,1575763947022,1575763968943,1575763969342,1575763969768,1575763970472,1575763970677,1575763971043,1575763971941,1575763994663,1575763995173,1575763996051,1575763996912,1575764023096,1575764024649,1575764025179,1575764026303,1575764055933,1575764056859,1575764057847,1575764081100,1575764081305,1575764082144,1575764082321,1575764083202,1575764109728,1575764109898,1575764110630,1575764111780,1575764136962,1575764137774,1575764138213,1575764138684,1575764139612,1575764161524,1575764162513,1575764163007,1575764163495,1575764164642,1575764188204,1575764188692,1575764189401,1575764190351","G,G,N,P,P,G,N,P,G,N,N,N,T,T,G,N,N,G,N,P,P,P,P,P,P,P,P,P,P,P,P,P,G,G,G,G,G,G,G,G,N,P,P,P,T,T,T,G,G,G,G,G,G,G,G,G,G,G,G,G,N,N,N,N,N,G,N,P,P,P,P,P,T,T,T,G,N,P,P,G,N,N,N,G,G,G,G,T,G,G,G,N,N,N,N,G,N,N,N,G,G,G,G,G,T,G,N,P,P,G,N,N,N","T,G,G,G,G,T,T,T,T,T,G,G,G,N,N,N,N,T,T,T,G,N,P,G,N,P,G,N,P,G,N,N,T,G,N,P,G,N,N,T,T,T,G,G,G,N,P,P,P,T,G,N,P,G,N,P,G,N,N,T,T,G,N,P,P,T,T,T,G,N,P,P,G,N,P,P,P,P,P,T,T,G,G,T,G,N,N,G,G,G,T,T,G,N,N,T,T,G,G,T,G,N,P,P,G,G,G,G,G,T,T,G,G","online,online,online,online,final,online,online,online,online,online,online,final,online,online,online,online,final,online,online,online,online,online,online,online,online,online,online,online,online,online,online,final,online,online,online,online,online,online,final,online,online,online,online,final,online,online,online,online,final,online,online,online,online,online,online,online,online,online,final,online,online,online,online,online,final,online,online,online,online,online,online,final,online,online,online,online,online,online,final,online,online,online,final,online,online,online,final,online,online,final,online,online,online,online,final,online,online,online,final,online,online,online,online,final,online,online,online,online,final,online,online,online,final",GNP,ari
2019/12/8,hu6lljvm9,0,female,23,10,8,,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,4,4,4,5,5,5,5,5,6,6,6,6,7,7,7,7,7,8,8,8,8,8,9,9,9,9,9,9,10,10,10,10,11,11,11,11,11,12,12,12,12,12,12,13,13,13,13,13,13,14,14,14,14,14,14,14,15,15,15,15,15,16,16,16,17,17,17,17,18,18,18,18,18","practice,practice,practice,practice,practice,practice,practice,practice,practice,practice,practice,practice,practice,practice,practice,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal","0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,5,5,5,5,5,5,5,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,9,9,9,14,14,14,14,14,12,12,12,12,10,10,10,10,10,7,7,7,7,7,13,13,13,13,13,13,18,18,18,18,17,17,17,17,17,1,1,1,1,1,1,4,4,4,4,4,4,15,15,15,15,15,15,15,6,6,6,6,6,16,16,16,11,11,11,11,2,2,2,2,2","N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,G,G,G,G,G,G,G,P,P,P,P,P,P,P,P,P,P,P,P,G,G,G,G,G,N,N,N,N,P,P,P,P,P,G,G,G,G,G,G,G,G,G,G,G,N,N,N,N,N,N,N,N,N,G,G,G,G,G,G,P,P,P,P,P,P,P,P,P,P,P,P,P,N,N,N,N,N,P,P,P,N,N,N,N,G,G,G,G,G","G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,G,P,P,P,P,P,P,P,G,G,G,G,G,G,G,G,G,P,P,P,N,N,N,N,N,P,P,P,P,P,P,P,P,P,P,P,P,P,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,G,G,G,G,G,G,G,G,G,G,G,G,N,N,N,N,N,N,N,G,G,G,G,G,N,N,N,P,P,P,P,G,G,G,G,G","1575767876786,1575767876786,1575767876786,1575767876786,1575767876786,1575767876786,1575767876786,1575767876786,1575767876786,1575767876786,1575767876786,1575767876786,1575767876786,1575767876786,1575767876786,1575767911939,1575767911939,1575767911939,1575767911939,1575767911939,1575767911939,1575767911939,1575767911939,1575767911939,1575767911939,1575767911939,1575767911939,1575767911939,1575767939234,1575767939234,1575767939234,1575767939234,1575767939234,1575767939234,1575767939234,1575767964677,1575767964677,1575767964677,1575767964677,1575767964677,1575767964677,1575767964677,1575767964677,1575767964677,1575767988695,1575767988695,1575767988695,1575768012167,1575768012167,1575768012167,1575768012167,1575768012167,1575768035352,1575768035352,1575768035352,1575768035352,1575768058957,1575768058957,1575768058957,1575768058957,1575768058957,1575768087370,1575768087370,1575768087370,1575768087370,1575768087370,1575768111788,1575768111788,1575768111788,1575768111788,1575768111788,1575768111788,1575768134722,1575768134722,1575768134722,1575768134722,1575768157610,1575768157610,1575768157610,1575768157610,1575768157610,1575768182480,1575768182480,1575768182480,1575768182480,1575768182480,1575768182480,1575768205747,1575768205747,1575768205747,1575768205747,1575768205747,1575768205747,1575768237462,1575768237462,1575768237462,1575768237462,1575768237462,1575768237462,1575768237462,1575768263374,1575768263374,1575768263374,1575768263374,1575768263374,1575768286259,1575768286259,1575768286259,1575768309307,1575768309307,1575768309307,1575768309307,1575768334467,1575768334467,1575768334467,1575768334467,1575768334467","1575767891032,1575767891545,1575767892183,1575767898782,1575767899621,1575767900643,1575767900893,1575767901295,1575767901600,1575767901915,1575767902189,1575767902883,1575767903455,1575767903848,1575767909891,1575767925626,1575767926336,1575767926850,1575767927576,1575767927858,1575767931291,1575767931903,1575767932709,1575767934497,1575767934723,1575767935304,1575767935559,1575767936695,1575767948274,1575767948909,1575767959973,1575767960375,1575767960939,1575767961276,1575767963493,1575767977415,1575767977705,1575767978116,1575767978333,1575767978938,1575767979139,1575767979574,1575767979994,1575767987187,1575767998736,1575768000433,1575768011062,1575768023195,1575768024228,1575768024678,1575768025096,1575768034401,1575768045630,1575768050014,1575768050569,1575768058297,1575768083498,1575768084234,1575768084988,1575768085322,1575768086314,1575768095732,1575768096176,1575768097118,1575768103916,1575768110870,1575768125185,1575768125684,1575768126122,1575768126631,1575768127822,1575768133912,1575768145276,1575768146074,1575768146549,1575768156700,1575768179686,1575768180143,1575768180684,1575768180925,1575768181852,1575768194428,1575768194999,1575768195543,1575768195905,1575768196382,1575768204703,1575768233332,1575768233989,1575768234653,1575768235013,1575768235459,1575768236745,1575768258999,1575768259228,1575768259661,1575768259966,1575768260977,1575768261400,1575768262227,1575768274585,1575768275018,1575768277629,1575768282938,1575768285154,1575768297150,1575768298133,1575768308365,1575768331075,1575768331502,1575768332469,1575768333556,1575768358038,1575768358498,1575768359304,1575768359494,1575768360250","T,T,T,P,N,N,N,N,N,N,N,G,P,N,N,T,T,T,T,T,P,N,G,G,G,G,G,G,P,N,N,N,N,N,N,P,N,G,P,P,P,P,P,P,P,P,P,T,P,N,G,G,T,P,N,N,T,T,P,N,N,P,N,G,G,G,P,N,G,G,G,G,T,P,N,N,T,T,P,N,N,T,T,T,P,N,N,T,T,T,P,N,N,P,N,G,P,P,P,P,T,T,P,N,N,P,P,P,P,N,N,N,T,T,P,N,N","P,N,G,G,G,P,N,G,P,N,G,G,G,G,G,P,N,G,P,N,N,N,N,G,P,N,G,G,T,T,P,N,G,P,P,T,T,T,T,P,N,G,P,P,T,P,P,P,P,P,P,P,P,P,P,P,P,N,N,N,N,T,T,T,P,P,T,T,T,P,N,N,P,P,P,P,P,N,N,N,N,P,N,G,G,G,G,P,N,G,G,G,G,T,T,T,T,P,N,N,P,N,N,N,N,T,P,P,T,T,P,P,P,N,N,N,N","online,online,online,online,online,online,online,online,online,online,online,online,online,online,final,online,online,online,online,online,online,online,online,online,online,online,online,final,online,online,online,online,online,online,final,online,online,online,online,online,online,online,online,final,online,online,final,online,online,online,online,final,online,online,online,final,online,online,online,online,final,online,online,online,online,final,online,online,online,online,online,final,online,online,online,final,online,online,online,online,final,online,online,online,online,online,final,online,online,online,online,online,final,online,online,online,online,online,online,final,online,online,online,online,final,online,online,final,online,online,online,final,online,online,online,online,final",PNG,ari
2019/12/8,cg657xdm4,1,male,26,10,8,,"0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,3,3,3,3,3,3,4,4,4,4,4,5,5,5,5,6,6,6,6,6,6,6,7,7,7,7,7,7,7,8,8,8,8,8,8,9,9,9,9,9,10,10,10,10,11,11,11,11,11,12,12,12,12,12,12,12,13,13,13,13,13,13,14,14,14,14,14,14,14,15,15,15,15,16,16,16,16,16,16,17,17,17,17,17,17,18,18,18,18","practice,practice,practice,practice,practice,practice,practice,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal,formal","0,0,0,0,0,0,0,11,11,11,11,11,11,11,8,8,8,8,8,8,3,3,3,3,3,3,13,13,13,13,13,16,16,16,16,10,10,10,10,10,10,10,12,12,12,12,12,12,12,18,18,18,18,18,18,5,5,5,5,5,7,7,7,7,6,6,6,6,6,2,2,2,2,2,2,2,9,9,9,9,9,9,4,4,4,4,4,4,4,14,14,14,14,17,17,17,17,17,17,1,1,1,1,1,1,15,15,15,15","N,N,N,N,N,N,N,N,N,N,N,N,N,N,G,G,G,G,G,G,P,P,P,P,P,P,G,G,G,G,G,P,P,P,P,P,P,P,P,P,P,P,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,G,G,G,G,N,N,N,N,N,G,G,G,G,G,G,G,P,P,P,P,P,P,P,P,P,P,P,P,P,G,G,G,G,N,N,N,N,N,N,G,G,G,G,G,G,P,P,P,P","G,G,G,G,G,G,G,P,P,P,P,P,P,P,P,P,P,P,P,P,G,G,G,G,G,G,N,N,N,N,N,N,N,N,N,P,P,P,P,P,P,P,P,P,P,P,P,P,P,N,N,N,N,N,N,G,G,G,G,G,P,P,P,P,G,G,G,G,G,G,G,G,G,G,G,G,P,P,P,P,P,P,G,G,G,G,G,G,G,N,N,N,N,N,N,N,N,N,N,G,G,G,G,G,G,N,N,N,N","1575774160646,1575774160646,1575774160646,1575774160646,1575774160646,1575774160646,1575774160646,1575774418549,1575774418549,1575774418549,1575774418549,1575774418549,1575774418549,1575774418549,1575774555446,1575774555446,1575774555446,1575774555446,1575774555446,1575774555446,1575774585750,1575774585750,1575774585750,1575774585750,1575774585750,1575774585750,1575774616332,1575774616332,1575774616332,1575774616332,1575774616332,1575774640885,1575774640885,1575774640885,1575774640885,1575774670249,1575774670249,1575774670249,1575774670249,1575774670249,1575774670249,1575774670249,1575774696317,1575774696317,1575774696317,1575774696317,1575774696317,1575774696317,1575774696317,1575774812003,1575774812003,1575774812003,1575774812003,1575774812003,1575774812003,1575774834339,1575774834339,1575774834339,1575774834339,1575774834339,1575774857051,1575774857051,1575774857051,1575774857051,1575774879299,1575774879299,1575774879299,1575774879299,1575774879299,1575774901694,1575774901694,1575774901694,1575774901694,1575774901694,1575774901694,1575774901694,1575774927299,1575774927299,1575774927299,1575774927299,1575774927299,1575774927299,1575774955463,1575774955463,1575774955463,1575774955463,1575774955463,1575774955463,1575774955463,1575774982643,1575774982643,1575774982643,1575774982643,1575775009163,1575775009163,1575775009163,1575775009163,1575775009163,1575775009163,1575775035273,1575775035273,1575775035273,1575775035273,1575775035273,1575775035273,1575775057270,1575775057270,1575775057270,1575775057270","1575774182274,1575774185352,1575774186022,1575774187315,1575774187851,1575774188360,1575774415661,1575774440425,1575774441554,1575774443115,1575774446057,1575774446472,1575774447158,1575774448934,1575774576610,1575774577298,1575774578741,1575774580562,1575774581737,1575774584113,1575774607275,1575774607833,1575774608991,1575774609362,1575774609785,1575774610709,1575774636863,1575774637397,1575774638432,1575774638771,1575774639973,1575774662610,1575774664365,1575774665862,1575774668595,1575774691104,1575774691638,1575774692156,1575774693130,1575774693441,1575774693920,1575774694799,1575774716947,1575774717619,1575774718439,1575774718782,1575774719227,1575774719682,1575774810902,1575774829405,1575774830053,1575774831337,1575774831697,1575774832176,1575774833301,1575774844406,1575774844963,1575774851979,1575774852338,1575774855438,1575774863926,1575774864380,1575774869239,1575774877823,1575774894075,1575774894665,1575774895462,1575774895789,1575774900330,1575774920963,1575774921489,1575774922366,1575774923271,1575774923653,1575774924527,1575774925991,1575774949323,1575774950237,1575774951065,1575774951636,1575774952592,1575774954282,1575774966408,1575774966917,1575774973612,1575774974168,1575774974660,1575774978664,1575774980395,1575774994427,1575774996114,1575774996677,1575775007990,1575775024495,1575775025377,1575775026201,1575775030715,1575775031226,1575775034153,1575775041372,1575775042287,1575775049199,1575775049901,1575775050456,1575775055969,1575775064887,1575775065428,1575775074896,1575775079254","P,G,N,N,N,N,N,P,G,N,N,N,N,N,P,G,G,G,G,G,T,T,P,G,N,N,P,G,G,G,G,T,T,P,P,T,T,T,P,G,N,N,P,G,G,G,G,G,G,P,G,G,G,G,G,T,T,P,G,G,P,G,G,G,T,T,P,G,G,P,G,N,N,N,N,N,P,G,G,G,G,G,T,T,P,G,N,P,P,T,P,G,G,P,G,G,G,G,G,T,T,P,G,N,N,T,T,P,P","T,T,T,P,G,N,N,T,T,T,P,G,N,N,T,T,P,G,N,N,P,G,G,G,G,G,T,T,P,G,G,P,G,G,G,P,G,N,N,N,N,N,T,T,P,G,N,P,P,T,T,P,G,N,N,P,G,G,G,G,T,T,P,P,P,G,G,G,G,T,T,T,P,G,N,N,T,T,P,G,N,N,P,G,G,G,G,G,G,P,P,P,P,T,T,P,G,N,N,P,G,G,G,G,G,P,G,G,G","online,online,online,online,online,online,final,online,online,online,online,online,online,final,online,online,online,online,online,final,online,online,online,online,online,final,online,online,online,online,final,online,online,online,final,online,online,online,online,online,online,final,online,online,online,online,online,online,final,online,online,online,online,online,final,online,online,online,online,final,online,online,online,final,online,online,online,online,final,online,online,online,online,online,online,final,online,online,online,online,online,final,online,online,online,online,online,online,final,online,online,online,final,online,online,online,online,online,final,online,online,online,online,online,final,online,online,online,final",PGN,ari
