obj,time,org
E,0,E
B,2.71001256536692,N
E,3.72418802292249,B
E,4.5937299619168,E
B,5.60494396369904,N
A,6.09334744513035,N
E,9.26397237563487,E
B,11.0885921027511,N
E,12.5509793226852,B
A,14.0175370732322,N
A,16.3168345950544,N
E,19.5367395943882,E
