obj,time,org
E,0,E
A,1.51632708101533,N
A,4.64788348134607,N
B,7.91311130975373,N
E,8.81878095763911,B
E,10.4020180020029,E
B,12.5687144813128,N
E,13.5144592894522,B
E,15.3153234333624,E
A,16.065889665857,N
B,18.1655600026716,N
E,19.3897799903001,B
