obj,time,org
E,0,E
A,2.1716265832074,N
B,4.30935137416236,N
A,8.4152296858374,N
E,12.7021428165918,E
B,13.6902745875996,N
A,14.2918664494064,N
E,17.7322550391734,E
B,18.9369990415871,N
E,19.8610779810481,E
