obj,time,org
E,0,E
E,1.12840150099345,E
B,1.85478443070315,N
E,3.616770606102,B
E,4.58736513358344,E
A,5.2881258178968,N
B,6.04806288145483,N
E,6.93131322770713,A
E,7.64039467448424,B
A,9.17518339608796,N
E,10.1058085814389,E
E,10.8737734993771,A
B,11.4256898872554,N
E,13.0748770562443,B
E,16.7958915878073,E
A,18.0302935577929,N
E,19.084316676194,A
