obj,time,org
E,0,E
B,0.595286454772577,N
E,1.90473769133903,B
A,6.19729813979939,N
E,6.96536519176641,E
E,7.44442345676956,A
B,8.9699557996355,N
E,9.74663586763668,E
A,10.4848577813245,N
E,11.0051637522025,B
E,11.5922705633332,A
B,16.1465184055269,N
E,17.5027729567537,E
E,18.0341792759329,B
A,18.8068767653313,N
