obj,time
E,0
B,1.64712072815746
E,2.27020494756289
A,3.22637759777717
E,4.66235175752081
E,6.0628959692549
A,8.20177146117203
E,8.77984202420339
A,9.26245927996933
E,11.0861042651813
E,13.1743070436642
E,15.7726623928174
B,17.4155985636171
B,18.7504349621013
