obj,time,org
E,0,E
A,0.668476573657244,N
E,4.54135299167798,E
A,5.69119351124391,N
A,7.66403624997474,N
E,9.81466016300333,E
B,11.4600935664494,N
E,13.1559849415261,B
E,14.8675241051559,E
B,16.9461814360693,N
E,18.001366448276,B
B,18.7176403098274,N
E,19.4355487236828,E
