obj,time
E,0
A,3.27812214773505
E,4.54478157176156
E,5.46348356427319
B,6.07097456842573
A,6.32070709574464
E,8.30048383900562
B,9.05132868608895
E,10.6424951801705
B,12.211750807423
E,15.3575295889056
A,17.4898781794691
E,18.2520724608363
