obj,time
E,0
B,1.04677019455734
B,2.15468669397846
A,2.59061059575991
E,3.25991310229069
E,3.5899366239454
E,3.87846462048518
B,4.43274143440232
E,5.22190948317155
E,5.78912185520059
A,7.31836413566241
A,8.65864996943708
E,9.01785667407879
E,9.37096970170809
E,10.0276951011484
E,14.3069420522429
E,18.411273285241
