obj,time,org
E,0,E
A,0.711403810651973,N
B,3.18320906115696,N
E,4.26308952306286,E
B,5.87152292439714,N
E,9.49658434921118,E
A,12.5876388731413,N
A,16.0009198898915,N
B,18.8980621048249,N
E,19.3702664903307,E
