obj,time,org
E,0,E
A,0.711403810651973,N
E,1.67162136978743,A
B,3.18320906115696,N
E,3.93782459487724,E
B,5.87152292439714,N
E,8.27771567959489,E
A,12.5876388731413,N
E,13.9378618892007,A
E,15.4162418783856,E
A,16.0009198898915,N
E,17.2678626981568,A
B,18.8980621048249,N
