obj,time,org
E,0,E
E,1.18308199198292,E
B,2.19152246415615,N
E,2.65519056026881,E
B,3.50729235238396,N
E,3.97774578849845,B
E,5.21727105591985,B
B,6.42475733882748,N
E,7.83682686697964,B
A,8.71100187674165,N
E,9.39364139776505,E
A,13.5951258356217,N
E,15.481538181692,E
A,17.4251600380521,N
