obj,time,org
E,0,E
B,1.83688157424331,N
B,2.5433588353917,N
E,3.07002974161555,B
E,4.33625046272131,B
E,5.38306677825079,E
A,6.51265601161867,N
E,10.8046202152995,E
A,11.8982060910203,N
A,15.4889425267465,N
E,16.4089269793789,E
B,17.891133684665,N
E,18.9655227961333,B
