obj,time
E,0
A,2.9173398244722
E,3.97758534692063
E,5.05490460265063
A,6.03159424410562
B,6.92118947480227
E,7.68791794207052
B,9.47477096301005
E,10.3687450097638
A,11.3680360799969
B,12.2809388215614
E,14.0787190519484
E,15.044661364069
