obj,time
E,0
E,4.4878056473054
A,6.58271393936775
A,7.90579185273258
B,9.31832851919055
E,9.41786713011206
E,11.1270566902243
E,14.8632845559536
A,15.697302127833
B,16.5995595476037
E,17.6931117156993
B,18.9143640358651
E,19.0081793848924
