obj,time
E,0
B,2.43528042959275
B,3.82067478178426
E,4.32298906630031
E,5.50947057962178
E,5.91888021088158
A,6.26545305624779
B,10.291080545032
E,10.8091165760243
E,11.3054546241601
A,11.5759734264246
E,15.6272599754915
A,16.8846290345732
