obj,time,org
E,0,E
A,2.16159703209996,N
E,4.22830613289916,A
E,5.15518296009044,E
B,6.05283244978637,N
A,7.42745103314519,N
E,8.16350395489853,B
E,9.21968024729179,A
E,10.5332195734365,E
A,11.9575215224177,N
E,13.1162255437322,A
B,16.332473247312,N
E,17.2321587558925,E
E,17.7937953230796,B
B,18.8072135485709,N
E,19.5667046919267,E
