obj,time,org
E,0,E
B,2.80244618654251,N
A,8.22314078453928,N
E,8.80734289241831,E
E,9.54774288719014,A
A,10.25011847727,N
B,11.0432830313221,N
B,16.0990317771211,N
A,19.7803047299385,N
