obj,time,org
E,0,E
E,2.2156050507866,E
B,2.80244618654251,N
E,3.89387476407505,B
E,4.71273668301634,E
E,7.28360590734297,E
A,8.22314078453928,N
E,9.0268646170209,E
A,10.25011847727,N
B,11.0432830313221,N
E,12.3775542960833,B
E,15.3473974956059,E
B,16.0990317771211,N
E,17.1972810075863,B
A,19.7803047299385,N
