obj,time,org
E,0,E
E,2.2156050507866,E
B,2.80244618654251,N
E,7.28360590734297,E
A,8.22314078453928,N
E,9.0268646170209,E
A,10.25011847727,N
B,11.0432830313221,N
E,15.3473974956059,E
B,16.0990317771211,N
A,19.7803047299385,N
