obj,time,org
E,0,E
A,2.87127059604973,N
E,4.16051808509748,A
E,5.0390236153038,E
A,7.27890534792095,N
E,8.82531898338799,A
B,9.59505273820832,N
E,11.003157386244,E
E,11.8454967137897,B
B,14.5510356556624,N
E,15.5031396282551,E
E,16.143328360282,B
A,17.4507687117439,N
B,18.3642153937835,N
E,19.2107322912176,A
