obj,time
E,0
B,4.05977232595282
A,4.29886355169214
E,5.46175485332312
E,5.61299132835541
E,9.78162301589466
A,11.6335702581235
A,13.1427873656335
B,13.1553884858858
E,14.3395880359485
B,14.8537447064239
E,15.5705671694654
E,16.7999835300438
