obj,time,org
E,0,E
A,0.587587808491662,N
E,1.65669125120173,A
B,3.87047395552509,N
A,8.66589997475967,N
E,10.034386099538,E
E,10.6537830161944,A
B,11.9649886488914,N
E,15.3331414464918,E
B,16.0293047479354,N
A,16.9104275477584,N
