obj,time
E,0
E,4.57029217470908
A,5.19314873471799
B,5.56593938819138
E,6.48282877290375
E,7.10807045822622
A,8.07444670642168
B,8.5958514794151
E,9.26963156267135
E,9.41164270224506
E,9.81328231930411
A,11.4909788864351
E,13.7366030762697
B,14.2537549207903
E,14.4017099457578
E,16.2217086151165
E,19.5274770894928
