obj,time
E,0
A,1.98298568837345
A,2.52332246839069
E,3.17192218336277
E,7.07858912297525
B,10.4693152206019
A,12.4121061936021
E,14.5723500400782
B,16.3099202513695
E,17.1529065403156
B,18.6977969037835
