obj,time,org
E,0,E
A,2.29117907676846,N
B,4.51709729270078,N
E,5.18674487366185,E
A,7.81859138072468,N
B,10.902193645481,N
A,12.739632337587,N
B,14.090333817061,N
E,19.991683327107,E
