obj,time,org
E,0,E
A,2.29117907676846,N
E,3.17041861552739,E
E,3.94145453249152,A
B,4.51709729270078,N
A,7.81859138072468,N
E,9.32853164169505,A
B,10.902193645481,N
A,12.739632337587,N
B,14.090333817061,N
