obj,time
E,0
B,4.4111136682968
E,5.22430281215412
E,5.96316074598751
B,9.04019485914456
A,9.97128153482376
E,10.585061993174
E,10.8441210674952
E,10.9816153581032
B,11.4819823729496
E,12.8532593442369
A,14.383954123944
E,14.6689514214273
E,15.9184366694133
A,17.8345958574061
