obj,time
E,0
E,0.901392751373351
E,1.36020198976621
B,1.84106323844753
A,2.97724899253808
E,4.06456697173417
A,5.86998764192685
A,7.19610646436922
E,7.76307501504198
E,8.34883873886429
B,10.630512279924
E,11.3022987805307
E,12.3367407550104
B,12.7915322701447
E,14.989818343427
