obj,time
E,0
B,2.3793377308175
B,4.16568313608877
E,9.07211664016359
B,9.69203832419589
A,11.5213668388315
E,13.6568993448745
A,14.2596274639945
A,15.1465505545493
E,15.9802790086251
E,18.8690622260328
