obj,time,org
E,0,E
B,1.76739401952364,N
E,6.03511259839859,E
A,6.79954622546211,N
B,7.40886786812916,N
E,11.3047988456665,E
B,11.8858994473703,N
A,14.2813380910084,N
E,15.0335708284226,E
A,17.06045214599,N
