obj,time,org
E,0,E
A,1.58485964871943,N
B,2.4797170702368,N
E,3.77028153345976,A
E,4.7460472010312,E
A,8.36137813981622,N
E,9.34254837845968,E
E,9.8379767664385,A
B,10.3602175787091,N
A,12.1156002627686,N
E,13.1707280277734,A
E,13.9712906164898,E
B,16.3525959476829,N
E,18.6768956078456,E
