obj,time,org
E,0,E
B,0.879312306642532,N
E,2.37140384851091,B
B,2.89139728993177,N
E,4.44676166881874,B
E,5.01447295351647,E
B,6.69957200065255,N
E,8.10808000113424,B
E,9.96950909471326,E
A,11.9918970996514,N
A,12.9661448812112,N
E,14.8820808104844,E
A,18.7606075778604,N
