obj,time,org
E,0,E
A,2.10983463097364,N
E,4.73411588448905,E
A,7.21396405249834,N
A,7.74973503313959,N
B,10.4995671194047,N
B,13.178519429639,N
E,13.9844659814142,E
B,15.4686332214624,N
E,19.23322711724,E
