obj,time
E,0
B,0.725811312906444
A,1.66775864106603
B,6.28286217921413
E,7.388873858843
E,11.7628990756348
B,13.280817453051
E,14.0093254549429
A,15.2076177760027
E,16.2504774383269
A,17.5729940722231
