obj,time
E,0
A,1.54113807156682
E,2.77667059656233
E,3.28794589219615
A,3.89869954856113
E,5.01637468044646
E,8.34366193157621
B,8.93187491339631
A,10.9520346347708
B,14.2176655670628
E,15.0986258459743
B,15.8536491668783
E,16.5392571336124
E,18.8725705684628
