obj,time,org
E,0,E
A,0.558176776394248,N
B,2.9079177742824,N
E,4.25970348144043,B
E,5.40316324145104,E
A,7.50181763898581,N
B,10.6522884173319,N
E,11.388157803801,B
B,13.8228657888249,N
E,14.8419332621072,E
E,15.5287973003465,B
A,17.3074579471722,N
E,19.9530517141317,E
