obj,time,org
E,0,E
A,1.30673356819898,N
E,2.4793079966515,A
A,3.34111726377159,N
E,4.518095452644,A
E,6.02549716336731,E
B,7.82647431828082,N
E,11.1658226217394,E
B,12.8734789928421,N
E,15.640553165003,E
A,16.2597373267636,N
E,17.8025013901131,A
B,19.1451217932627,N
