obj,time,org
E,0,E
B,2.19152246415615,N
B,3.50729235238396,N
E,3.97774578849845,B
E,5.21727105591985,B
E,5.82960611440002,E
B,6.42475733882748,N
E,7.83682686697964,B
A,8.71100187674165,N
A,13.5951258356217,N
A,17.4251600380521,N
