obj,time
E,0
A,1.48377514257383
E,4.16818655979969
E,5.72791235855186
B,6.21280390005685
E,7.04042511847463
B,9.01651100935996
E,10.4110127957845
A,10.7192363060511
E,11.2189700557758
B,12.1916692163852
E,13.1662582330288
A,13.2618254855032
E,14.1199240595059
E,14.9720825946604
E,15.7485350719469
